matricule,first_name,last_name,date_naiss,gender,ministry,grade,diff_recens,diff_conges,diff_travail,actif
239863-G,Jeth,Apark,3/4/1981,Male,MINSUP,A,18080458,2383193,1266237850,0
975875-S,Terri,Beckers,5/10/1993,Female,MINFI,A,8158886,4290515,715869534,1
617393-H,Florry,Lascell,8/7/1986,Female,MINREX,B,14777337,3933009,446198313,0
469854-Y,Gilberto,Sails,5/28/1996,Male,MINCOM,A,8205513,2659477,60246461,1
153276-Q,Cazzie,Skoggins,4/9/1974,Male,MINCOM,D,29662547,3214293,382756861,0
841646-O,Toby,Flanaghan,4/30/1976,Male,MINSUP,B,15961776,5283084,1959105399,1
436614-Y,Tamar,Douthwaite,1/24/1988,Female,MINSUP,A,335082,5105513,940560805,0
217627-V,Nara,Hentzer,5/14/1971,Female,MINEDUB,D,20759703,2430862,577562791,1
817927-N,Red,Dietz,1/26/1989,Male,MINCOM,C,14730366,2440235,1919720035,0
071498-I,Orsa,Edland,7/21/1990,Female,MINSEC,A,21119606,3331949,214744649,1
271737-E,Dorette,Donavan,10/21/1990,Female,MINSUP,C,23643369,3254342,725445564,1
163954-K,Nefen,Pioch,3/24/1987,Male,MINSEC,C,11033938,4033365,1484085362,0
657475-P,Rachel,Blunsom,8/7/1996,Female,MINCOM,C,24810509,2040254,488852614,0
233035-T,Vivyan,Minnette,2/25/2002,Female,MINCOM,D,11016956,445248,3675240,1
723085-C,Rivi,Bellanger,9/15/1997,Genderfluid,MINSEC,B,500393,991584,1416164905,0
817723-Q,Christoforo,Havers,4/28/1972,Male,MINEDUB,C,19042371,1779956,1849406410,0
719852-D,Luciana,Bruni,3/11/2000,Female,MINCOM,C,584176,3823819,482856984,1
185854-V,Kingsly,Thickin,11/29/1988,Male,MINCOM,D,513054,2922723,1237174503,0
854366-L,Faydra,Rothschild,10/3/2001,Female,MINREX,C,29353042,2384283,865475432,1
629858-U,Innis,Lineen,1/17/1979,Male,MINEDUB,D,26018276,2438123,341414061,1
193400-H,Harli,Doding,8/24/1981,Female,MINEDUB,D,25344753,5112688,213537368,1
003520-U,Gordan,Plinck,8/28/1975,Male,MINSEC,A,13197224,4285885,1706476683,1
447728-P,Goddart,Flecknoe,1/20/1993,Male,MINCOM,C,23064844,3570117,1247690001,0
104425-P,Darya,Spoors,7/13/1980,Female,MINFI,D,18064654,1039000,1703589105,1
963319-R,Terencio,Narramore,6/7/1999,Male,MINSEC,C,6378762,1149378,769012560,1
541184-M,Nedda,Bickerstaffe,9/5/2001,Female,MINSEC,D,7257569,732972,1475987636,1
326473-Y,Lainey,Brok,5/15/1990,Female,MINREX,C,10925688,5924558,694581430,0
692336-A,Gusella,Pellingar,3/13/1985,Female,MINSEC,A,27131032,5381182,1978895641,0
178860-Q,Bobbye,Bulch,6/2/1997,Female,MINREX,A,19072415,1075190,289127120,1
807385-K,Simona,Cranna,2/27/1973,Female,MINREX,A,15986940,2096252,454955381,1
480716-M,Lorena,Morfey,5/6/1975,Female,MINREX,C,28934370,1178898,1632214839,0
526862-S,Elbertina,McClymont,2/11/1998,Female,MINEDUB,A,18333342,1747436,1181028392,0
070859-D,Herbie,Minget,9/21/1977,Male,MINCOM,A,14715368,5791262,1053471808,0
560549-R,Johan,Stripp,7/11/1993,Male,MINSEC,B,20329777,3160483,323823510,0
477876-M,Abel,Laste,11/2/1971,Male,MINSEC,A,10833114,2280921,815165583,0
948766-X,Denis,Hudspeth,11/2/2000,Male,MINEDUB,D,5736642,4787780,742572434,1
062815-M,Becca,Larham,11/19/1986,Female,MINREX,B,3998695,1061962,1162946568,0
922980-E,Othello,Abel,1/9/2001,Male,MINREX,D,12692588,2858177,1805018735,0
299395-B,Adorne,Denyagin,11/11/2001,Female,MINEDUB,B,18631849,5173164,1355447187,1
418409-W,Duffy,Trollope,2/15/1991,Male,MINREX,A,2887924,5037994,1177753140,0
217147-F,Scotti,Ungaretti,11/5/1985,Non-binary,MINSEC,C,24610188,5937434,546458890,0
121796-E,Nickey,Drepp,3/19/1984,Male,MINEDUB,D,3868126,5860689,493126783,0
914594-Y,Pearla,Livezey,8/29/1996,Female,MINSEC,A,1610732,5446279,1180883058,1
040641-J,Glenn,Girhard,1/18/1992,Male,MINSEC,A,16038297,5553075,1569266574,0
264871-E,Domenic,Gladbeck,4/18/2002,Male,MINSEC,D,27630795,239098,762107414,0
361047-C,Averil,Scarsbrick,12/20/1997,Female,MINFI,A,9806609,5745102,215469248,0
143094-J,Bathsheba,Trodler,9/30/1976,Female,MINFI,C,17219036,2631516,1071658842,1
329028-C,Jess,Winspire,2/12/1984,Genderqueer,MINREX,C,28175188,5695516,1530717159,1
008637-V,Guthrey,Stallion,9/1/1986,Male,MINCOM,C,23584673,2963268,348956625,0
270896-V,Ulberto,Mandell,2/28/1985,Male,MINEDUB,D,23175565,4913871,1215769123,0
680380-I,Whitney,Ussher,8/10/1999,Agender,MINREX,C,5665375,2613495,666176341,0
918351-U,Maxwell,Carlino,11/19/2002,Male,MINREX,A,20406528,5566087,1848106947,0
197607-C,Wynny,Benley,4/30/1995,Female,MINSUP,C,12085585,844884,768855193,0
981239-W,Bevan,O'Scully,2/1/1986,Male,MINCOM,C,29531880,3709408,1122924546,0
498918-Y,Far,Kimmins,7/14/1971,Genderqueer,MINFI,A,10927104,2750901,1096601599,0
724951-E,Jocelyn,Culverhouse,3/10/1999,Female,MINSEC,A,15132220,5062972,1504543925,1
519197-Y,Dorise,Crossfeld,10/17/2001,Female,MINSEC,A,14118747,2733950,1724189981,0
895451-F,Siobhan,Caddock,11/8/1981,Female,MINEDUB,A,28752100,5613923,1983524260,1
279671-F,Darn,Jolly,3/19/2000,Male,MINFI,D,17675337,4308081,40094742,0
358628-D,Samson,Carren,8/26/1997,Male,MINFI,D,6778821,1793514,1985905607,0
184524-L,Gardner,Peile,5/18/1975,Male,MINFI,D,7143135,2155313,827414439,1
162378-K,Rickie,Livoir,3/21/1984,Male,MINSEC,C,631535,2512913,570329889,0
785480-Y,Shannan,Brozek,4/23/1982,Male,MINREX,C,10219001,5880397,670920237,0
444525-M,Mab,Runnalls,7/2/1992,Female,MINSUP,C,25550053,2305064,159543552,0
805800-J,Guillermo,Khotler,8/4/1983,Bigender,MINSEC,A,20469406,432074,242074834,0
447640-X,Camila,Eborn,10/3/1996,Female,MINCOM,A,11638558,5785766,1714854945,0
944525-H,Edith,Rispen,12/21/1994,Female,MINFI,D,5036033,3326351,1579958634,0
643851-Y,Riobard,Ikringill,10/30/1981,Male,MINEDUB,A,26240523,3144788,242552183,1
520800-X,Patrice,Hawick,4/10/1973,Male,MINREX,C,26883512,4330272,746231123,0
928413-Y,Chastity,Hutchinges,2/15/1995,Female,MINEDUB,A,6043627,248599,667173204,0
471874-L,Grenville,Beven,5/2/1983,Male,MINCOM,B,5101305,1570274,261246418,1
230655-X,Timmy,Martins,12/9/1982,Female,MINCOM,D,8103468,3215743,1848172106,1
531843-H,Bartholomeo,Celier,8/25/1996,Male,MINREX,A,20060328,472664,1805340198,0
989791-J,Fraze,Troucher,10/5/1984,Male,MINCOM,D,2615877,5171047,1930526354,0
962672-H,Judith,Kryszka,2/10/1970,Female,MINSEC,B,22754031,4479673,1684168537,0
877115-F,Celina,Kimbell,7/24/1971,Female,MINCOM,D,15856849,5749404,1451171292,1
368055-Q,Ninnette,Carnalan,9/19/2001,Female,MINFI,C,29664529,830616,1726114747,1
046390-N,Morgen,Hudghton,1/29/2001,Female,MINEDUB,A,11342942,5604228,487564056,0
178352-O,Joyce,Boulder,1/17/1994,Genderfluid,MINFI,B,13603144,3839428,1210001766,1
463621-A,Hattie,Jeal,5/6/1974,Female,MINREX,B,15830182,420466,633107328,0
874233-F,Arline,Cluatt,10/13/1990,Female,MINCOM,A,5212764,5319685,1415222655,1
859638-A,Jeralee,Tremblet,9/15/1984,Female,MINEDUB,B,18543838,5927151,69163641,0
070363-Z,Royall,Fulep,7/8/1991,Male,MINCOM,D,23003632,4554183,618718366,1
206552-G,Isa,Bowlands,10/21/1991,Female,MINSEC,C,7793988,2547548,1776894297,1
010925-Q,Cecil,Dudeney,2/22/1996,Female,MINREX,D,6270484,5973948,1796275875,0
046862-G,Michael,Jewitt,1/23/1975,Male,MINCOM,B,12694584,4489225,1920886370,0
639617-W,Gasper,Johnes,6/6/1979,Genderfluid,MINSEC,D,2778688,886229,1158899246,0
072587-W,Alberto,Herety,5/21/2000,Male,MINSUP,A,1848153,3538581,257368636,1
616438-R,Marylee,Landell,10/5/2000,Female,MINEDUB,C,18950194,2142529,864241076,0
386956-E,Carry,Manson,3/18/1978,Female,MINEDUB,B,14602751,3933218,171322897,1
505474-F,Rosanna,Beaman,1/18/1970,Bigender,MINSEC,B,2471323,5062824,1233400977,1
291922-S,Alfi,Widdecombe,7/6/1974,Female,MINCOM,A,3337265,4704386,1998675643,1
292278-W,Bernard,McGoon,7/2/1996,Male,MINSEC,C,6877709,3329818,1011790497,1
099401-V,Andonis,Edy,2/7/2002,Male,MINSEC,B,2349642,5543200,1690617259,1
124226-E,Alister,Birt,9/8/1982,Male,MINSUP,D,26362142,1967620,195579610,0
988356-M,Mose,Issatt,9/7/1996,Male,MINCOM,C,10898356,3666897,1522937060,0
532530-V,Kelley,Pellitt,4/13/1979,Female,MINREX,B,8064498,2494052,1825260632,1
026800-U,Jobye,Gabe,11/23/1973,Female,MINCOM,C,2880809,2125366,16128334,1
422918-F,Olly,Jouanet,8/17/1970,Male,MINFI,C,21405875,2362839,1424024181,0
141019-O,Andres,Deverick,2/28/1980,Genderqueer,MINFI,C,17270386,2180726,502104718,1
107536-T,Wrennie,Giovanetti,2/5/1986,Agender,MINEDUB,D,9865113,4032368,1405362317,1
023522-S,Raoul,Cops,6/13/1988,Male,MINEDUB,A,15779692,1807458,719735413,1
890870-V,Neale,Donaldson,1/27/1971,Male,MINSUP,D,20688675,3676179,18989385,1
066977-C,Missy,Robins,6/7/1983,Bigender,MINSUP,A,8538373,1004180,1478424792,0
538026-U,Arv,Ruckhard,11/1/1991,Male,MINCOM,C,10398328,3746057,1037739031,1
810488-N,Ethelda,Mille,5/21/1984,Female,MINREX,D,93208,5643408,228881919,1
573478-S,Aguie,Skipper,1/27/1993,Male,MINSUP,B,548715,3455577,709915807,0
821418-Z,Gray,Collar,2/11/1997,Female,MINEDUB,A,27727561,2478596,1016382064,1
172132-E,Alison,Tomlin,12/2/2001,Female,MINREX,D,21088812,4518946,1204839405,1
512515-C,Luigi,Tellwright,10/7/1999,Male,MINEDUB,D,16225988,4739841,1342037496,1
325268-G,Harlin,Hallmark,12/27/1974,Genderqueer,MINSUP,A,3380542,5255640,1184322527,1
270279-N,Lacy,Rennebeck,10/21/1996,Genderqueer,MINSEC,A,13675012,1824466,460323316,0
487691-V,Riccardo,Walklett,7/8/1989,Male,MINCOM,C,7799631,645329,206606249,0
584325-L,Dom,Bryde,11/14/1986,Male,MINREX,B,18016394,867428,1656244458,0
559683-V,Leeland,Haward,5/31/1993,Male,MINSUP,C,8785985,2862148,972122031,1
133641-P,Elset,Bigly,2/11/1985,Bigender,MINREX,A,21598452,1578365,743903885,0
246796-F,Jordana,Fairlamb,12/11/1970,Female,MINSUP,D,21500653,613600,290074549,1
494213-K,Annelise,Stormont,9/1/1984,Female,MINCOM,B,29053586,2264846,1849491819,1
841303-Z,Corrinne,Waine,11/14/1983,Female,MINEDUB,D,12920793,1450186,1102406387,0
254374-P,Shellie,Leathes,1/2/1978,Female,MINFI,C,25577948,5626239,504563811,0
801362-D,Bibbie,St Louis,10/8/1973,Female,MINSEC,A,24363091,2047002,265101101,1
360056-P,Jock,Di Frisco,8/4/1971,Male,MINFI,C,727325,1183140,1598823550,0
279585-I,Leupold,Griffe,7/15/1991,Male,MINEDUB,D,23286333,4213265,1391525933,0
130513-U,Ramon,Kyd,6/2/1991,Male,MINEDUB,C,27663884,4566936,1906928127,0
855099-P,Avivah,Fellowes,1/4/1979,Female,MINREX,A,9804530,5594451,1801867959,0
960717-X,Matteo,Neenan,3/23/1971,Male,MINSUP,C,26222253,3399454,1582106085,1
335478-F,Delmar,Perdue,7/7/1999,Male,MINSEC,C,8181663,4207292,1714559771,1
254407-O,Julietta,Antognelli,2/5/1971,Female,MINCOM,A,25443547,4186936,1871725970,0
694589-I,Jeremiah,Scorah,7/28/1989,Male,MINREX,C,20914707,1316058,1832928407,1
683493-F,Gradey,Ticehurst,6/7/1994,Male,MINCOM,A,25381258,2863846,554299649,0
371806-A,Zebulon,Bafford,5/2/1995,Bigender,MINREX,B,28095006,1010567,911760997,1
128653-P,Reta,Stedmond,4/26/1996,Female,MINEDUB,B,25470171,5478845,1647274601,0
361593-U,Yancy,Kinnaird,1/5/1978,Male,MINEDUB,C,2273074,5807745,367726794,0
166327-H,Keane,Humfrey,2/13/1980,Male,MINCOM,C,27290853,399476,161097978,1
732928-X,Earl,MacGillivray,8/6/1989,Male,MINFI,C,29408678,5619737,1601324950,0
592749-G,Rois,Georgeon,10/12/1974,Female,MINREX,B,335250,5618281,1651938122,1
772543-R,Sheri,Figgins,5/24/1982,Female,MINCOM,C,4744986,1433968,728637455,0
683759-F,Maynord,McIlherran,11/28/2002,Male,MINSUP,D,7242025,2936746,1878635138,0
522660-W,Maressa,Batte,5/28/1975,Female,MINFI,B,17904941,1661222,795657128,1
814912-R,Shamus,Chatelet,6/24/1984,Male,MINSUP,A,16158617,5879083,1822394917,0
581411-M,Dori,Teague,2/27/1974,Female,MINSUP,C,3872746,5928790,875471015,0
933424-G,Nikkie,Franceschi,7/10/1984,Female,MINEDUB,B,6181073,2813213,935672636,1
450076-Q,Chaddie,Andre,11/15/1971,Male,MINSUP,A,25243758,3597040,515706783,1
544118-V,Aksel,Bainbridge,11/16/1984,Male,MINSUP,C,25318705,1718703,966378427,0
707896-E,Desmond,Eastham,3/24/1988,Male,MINSUP,B,18552114,1689095,169215151,1
960204-D,Ferd,Paish,3/30/1974,Male,MINREX,B,23352356,3431033,1347010428,1
220400-N,Vivienne,Fuidge,7/31/1983,Female,MINSEC,D,19596280,2475539,1814246641,0
481956-C,Neilla,Jutson,12/24/1985,Female,MINEDUB,B,27111409,2290798,1012110078,0
954398-D,Wain,Dandy,2/3/1978,Male,MINCOM,D,13670945,5514170,1725204815,0
089716-O,Ripley,Aspinall,2/21/2001,Male,MINFI,B,26791577,4275942,770914628,1
342191-M,Marja,Russ,5/10/2002,Female,MINEDUB,C,24140906,5271186,1350875987,1
535248-R,Skippy,Ghilardini,12/2/1981,Male,MINEDUB,D,17297502,5506264,1548944218,1
054238-X,Jimmy,Hutsby,1/25/1971,Male,MINFI,D,15898785,4432678,1534383740,0
358395-P,Glyn,Peckitt,12/8/1973,Female,MINREX,D,3532219,2076221,1821732044,0
874917-B,Aubrette,Wyatt,6/30/1996,Genderfluid,MINREX,C,23797058,5489681,1162716151,0
526158-C,Etienne,Bakesef,6/4/1976,Male,MINCOM,C,14269035,5802579,1414403617,1
617696-I,Herschel,Petrak,6/6/1995,Male,MINEDUB,A,22839577,1778695,1069302974,1
829127-B,Renell,Dike,4/29/1991,Female,MINREX,D,765623,4937883,534013846,1
998784-V,Hussein,Spinella,6/9/1983,Male,MINEDUB,C,17177987,3446458,1761129149,0
998867-Q,Bryon,Brunke,5/10/1975,Male,MINFI,A,23352154,33522,137343877,0
227833-W,Scarface,Freckleton,5/3/2002,Male,MINEDUB,C,15022305,4711983,1656875704,0
012977-J,Felipe,Matic,1/1/1970,Male,MINEDUB,D,8442661,2542214,499862656,0
648236-F,Marci,Dettmar,1/2/1996,Genderqueer,MINEDUB,D,19437646,1590230,1681600338,0
421712-U,Nessi,Oxby,2/14/1989,Female,MINFI,B,19167395,2351422,914099900,0
189886-Y,Bartolomeo,Crowhurst,1/14/1995,Male,MINCOM,A,4505804,5306685,476061545,0
425325-R,Andy,Aspinell,8/15/1974,Female,MINSEC,C,13969864,820052,1192546862,1
821452-M,Omero,Ganley,7/24/1988,Male,MINSEC,D,21247802,514354,1058961774,0
518200-R,Jackson,Olrenshaw,1/12/1989,Male,MINREX,A,1221406,1714126,305768394,0
908863-Y,Verena,Menico,4/28/1997,Female,MINCOM,B,15491353,2234196,648712696,1
113733-Y,Theressa,Prine,4/15/1986,Female,MINFI,B,25841315,4815726,533107251,0
211346-C,Wang,Sawart,4/3/1981,Male,MINFI,D,27088169,5785579,1608728164,0
717995-E,Isobel,Gotts,5/26/1971,Female,MINREX,B,28265677,636353,1460857318,1
425210-H,Salmon,Rowbottom,3/15/1992,Male,MINREX,B,26062312,3035694,127824545,0
830649-C,Thom,Byer,2/18/1981,Male,MINREX,C,19323204,4745725,551367398,1
776352-W,Aridatha,Gerriets,6/13/1994,Female,MINCOM,B,6990773,4437493,1301001692,1
459074-W,Dee dee,Drewery,3/30/2001,Female,MINSUP,C,25738442,1906337,731312529,0
392980-B,Davide,Mc Carroll,7/6/1996,Male,MINREX,A,5466363,5065876,300517750,0
290924-G,Gabriello,Chue,8/14/1973,Male,MINCOM,C,1071994,4459197,1521951773,0
917611-H,Annissa,Escalante,5/8/1986,Female,MINCOM,B,25279596,1894264,944947766,0
013824-M,Brigit,Woolvin,5/2/2002,Female,MINSUP,D,29350148,345698,231364645,1
237655-I,Moira,Hubbis,2/19/1982,Female,MINFI,B,24839687,4924648,320344851,0
088289-Q,Gabie,Sollam,11/2/1982,Female,MINREX,C,16029768,653545,490393787,1
210715-X,Katrinka,Danihel,9/12/1980,Female,MINSUP,A,29876533,1142833,180981955,1
315522-A,Mel,Bruce,9/13/1989,Female,MINEDUB,B,20660531,1524379,1544674857,1
959958-Z,Ddene,Hesser,5/11/1982,Female,MINSEC,C,9495878,3799859,378853099,0
713418-G,Hiram,Blaymires,1/4/1970,Male,MINSUP,B,18558035,1146563,1708333562,0
690148-Y,Phineas,Hatter,6/12/1980,Male,MINEDUB,A,10353648,4113447,998857589,1
009061-L,Clarence,Cocklin,12/5/1991,Male,MINSEC,B,6242340,1495967,1952340725,1
153316-R,Myer,Corson,7/2/1971,Male,MINREX,D,4155396,1118987,1612586730,0
505733-R,Caitrin,Monsey,4/19/1992,Female,MINFI,A,10247722,3138276,1281457326,0
884460-M,Maddy,Strotton,7/12/1987,Female,MINSUP,A,860475,2215419,63240096,0
214329-P,Marianne,Hunstone,12/21/1974,Female,MINFI,D,7886550,5367945,1489126628,1
173022-E,Lorry,Moncrieffe,9/4/1986,Female,MINEDUB,D,17490604,1197089,907978399,1
954443-Q,Danita,Veasey,7/26/1993,Female,MINFI,C,3535435,2821359,1035102126,1
871280-W,Rosco,Antonazzi,10/4/2000,Male,MINCOM,D,25955434,2590898,854137526,1
345185-Y,Zachary,Shrieves,12/27/1987,Male,MINFI,C,15507471,4890040,1688687795,0
069992-U,Gerrie,Noury,4/9/1973,Genderqueer,MINCOM,D,28724272,1856384,670536883,1
515052-Z,Raynor,Fayre,9/24/1977,Male,MINEDUB,D,12288072,1297838,1097452868,0
011700-U,Brandea,Jasik,8/4/1992,Female,MINEDUB,A,9520382,5765987,1251601978,0
980150-D,Aristotle,Croston,7/1/1991,Male,MINEDUB,B,27007674,3745055,882454310,1
980808-X,Bartholomeo,Bamblett,5/12/1986,Male,MINSEC,B,16884309,831815,137500930,1
710071-T,Simona,Prando,8/20/1995,Female,MINREX,B,6608514,2542451,1388189664,0
242875-I,Brannon,Esslement,8/14/1987,Male,MINREX,B,14505716,463882,1683342619,1
292569-Q,Adham,Prandini,12/22/1971,Male,MINSEC,C,20025761,2340626,158508540,1
474507-C,Carolin,Dorow,3/16/1976,Female,MINSUP,D,5409444,17976,436675813,0
787677-T,Nannette,Woolatt,4/14/1995,Female,MINREX,B,8700611,1911865,1292515231,1
416452-J,Vanni,Dorward,4/28/1973,Female,MINSEC,C,25316207,5603637,17369025,0
536546-D,Lynna,Bruckshaw,8/8/1971,Female,MINREX,B,5607822,4109776,1503118913,0
642654-D,Jourdan,Aslie,5/13/2002,Female,MINSUP,A,15843821,1578895,1908353793,1
421981-T,Sasha,Hurren,12/21/1984,Non-binary,MINEDUB,A,7475355,4249985,1253488085,1
210963-O,Allyce,Usmar,12/26/1976,Female,MINFI,D,7743927,286094,1432574470,1
485480-D,Carey,Isitt,5/24/1984,Male,MINSEC,A,21979246,3158300,1851001524,1
116772-I,Maurene,Acomb,8/10/1977,Female,MINREX,D,3731511,4998215,705844822,0
855922-M,Perceval,Lethbrig,11/21/1991,Male,MINSUP,C,17985258,1712815,679510448,1
133636-F,Zaccaria,Le febre,12/1/1972,Male,MINEDUB,D,5516895,2137642,1601805001,1
448062-O,Samuel,Bamford,4/9/1992,Male,MINSUP,D,19616647,1021970,1044756648,1
119874-C,Betteann,Abdee,4/20/1984,Female,MINSEC,D,21729521,113815,941827222,0
648719-V,Leigh,Douch,11/20/1994,Male,MINSUP,B,20962657,826994,1635741300,0
063360-A,Arnie,Haggidon,9/17/1980,Male,MINEDUB,A,1579582,5092117,500381581,0
826726-I,Roarke,Volk,6/29/2001,Male,MINSUP,D,11693,2090840,518137359,1
935859-H,Gunilla,Flageul,6/23/1973,Female,MINCOM,C,21665264,1016786,1124720118,1
573901-E,Leena,Risborough,1/28/1998,Female,MINCOM,A,13846621,2315552,1845479118,0
140337-Y,Pincus,Prandi,5/22/1993,Male,MINREX,B,6744708,4656191,769174470,1
709100-K,Torr,Canner,7/10/1971,Male,MINSEC,B,16758826,1984367,524201429,1
830745-Z,Eal,Mustarde,2/28/1980,Male,MINREX,D,12090724,4698182,22882887,1
922256-S,Pancho,Dowey,5/20/1994,Male,MINEDUB,A,26552165,3420794,632487155,1
394571-C,Letisha,Loffhead,12/20/1977,Female,MINEDUB,B,4827406,4460767,486959008,0
993470-H,Beryle,Biset,11/11/1981,Female,MINREX,C,21609760,857808,15191487,0
566187-B,Vincent,Spriggen,12/21/1983,Male,MINSUP,C,4749203,4104714,1616668287,0
132204-U,Karalee,Binion,3/30/1999,Genderqueer,MINREX,C,19334086,30783,576992541,0
590651-E,Norbie,Benedit,5/7/2002,Male,MINREX,A,4498889,3492183,178339235,1
217156-R,Derk,Radnedge,6/29/1977,Male,MINSUP,C,18700268,4430031,1652195874,1
404868-Q,Bianca,Zwicker,5/15/1970,Female,MINFI,D,18845897,5047868,1166807113,0
411300-R,Dave,Spini,5/12/1981,Male,MINREX,B,24084217,3437380,811247156,0
841108-P,Artur,Marchiso,3/24/1988,Male,MINEDUB,D,21356119,2532734,971315120,0
137873-D,Micky,Feary,4/2/1975,Male,MINCOM,A,19712334,5817168,786598954,0
956748-G,Sebastian,Nellis,5/28/1983,Male,MINREX,C,8462753,1192761,991295750,0
306177-U,Malynda,Carlet,12/15/1976,Genderqueer,MINSUP,A,26333849,3728101,433054046,1
706111-A,Sherwin,Meynell,7/20/1973,Male,MINCOM,B,12609628,2900267,1810816094,0
478582-E,Kacy,Lupton,2/25/1995,Female,MINEDUB,D,25534531,2387580,808088723,1
753478-V,Elvyn,Zuanazzi,11/9/1971,Male,MINSUP,A,24860607,1012041,1086019799,0
520453-X,Stacy,Taplow,5/13/1998,Male,MINEDUB,B,29607477,3114358,288308513,1
940712-G,Matilda,Everill,3/3/1985,Female,MINREX,C,3834505,1827421,1992039811,0
328452-A,Amandy,Jenkin,3/19/2001,Female,MINSUP,B,18276087,1555249,1284616986,0
696244-K,Kathe,Di Biagio,6/15/1981,Female,MINFI,A,4013632,3648529,309110267,0
710751-C,Willi,Pendell,5/2/1994,Male,MINSEC,D,15432582,5965609,319976288,1
109903-J,Clyve,Felipe,12/20/1983,Polygender,MINSEC,C,16251630,2359859,1904982562,1
979894-G,Arron,Wallwood,9/5/1998,Male,MINSEC,A,9147714,4519239,1987493341,0
689066-X,Lorianne,Bartholomaus,1/3/1991,Female,MINCOM,B,29757451,2613033,82916784,0
846169-U,Madalyn,Walework,5/17/1982,Female,MINEDUB,C,25446334,4275950,1026092112,1
205288-Y,Lionel,Doornbos,2/24/1981,Male,MINSUP,A,2570516,4706254,531810459,0
637968-O,Cahra,Turbitt,12/8/1970,Female,MINEDUB,C,16313297,4487661,1708674416,1
446728-H,Cull,Cloney,3/30/1999,Male,MINEDUB,D,27087884,5205256,806962826,1
518723-G,Wilfred,Rycroft,3/18/1987,Male,MINSUP,D,22883238,2074924,1297232285,0
659068-H,Dael,Irnys,3/18/1984,Female,MINFI,A,14444488,3351961,1129529606,1
897254-X,Ardenia,Lester,9/17/1980,Female,MINEDUB,B,4232634,5840258,1129301349,1
950798-D,Karla,Beeswing,3/5/1980,Female,MINEDUB,A,25089090,3094245,1283126428,0
865426-U,Jodi,Dows,11/15/1971,Male,MINREX,A,27437073,2915394,141204125,0
108133-Z,Amye,Hume,11/28/1979,Female,MINEDUB,A,4406110,4672162,162526715,0
043534-C,Wally,Terbeck,8/14/1987,Female,MINFI,C,20116540,591999,1098091065,1
520811-A,Sky,Camamile,1/29/1996,Male,MINSEC,A,14423674,4292485,107802185,0
668304-V,Bernardo,Gaw,11/23/1998,Male,MINEDUB,B,2645356,213578,1160958116,1
650784-B,Skell,Olijve,3/6/1973,Male,MINEDUB,A,9391403,3554931,166385021,1
353173-C,Marcia,Alleyne,9/4/1985,Female,MINSUP,B,26799367,281596,465744822,0
135530-C,Thatch,Lindl,8/20/1979,Male,MINSEC,A,26941811,1955935,1670689630,1
542294-L,Jocelyn,Egiloff,4/9/1993,Female,MINEDUB,C,23709822,3609205,1806264238,0
434298-U,Lucille,Folliss,7/24/2002,Female,MINFI,B,11323800,2101725,626111850,0
750523-Q,Leanora,Rugge,4/14/1983,Female,MINREX,C,25043287,166774,1930497899,0
671988-H,Randi,Brownbill,11/3/1975,Female,MINCOM,D,20673234,3325495,1643203041,1
055421-U,Lela,Ellershaw,6/10/1991,Female,MINCOM,C,24115171,2081456,96550853,0
438124-G,Bearnard,Averay,6/20/1986,Polygender,MINFI,C,27872305,841562,1494177609,0
901398-Y,Jerrilee,Cartmill,12/21/1988,Female,MINFI,D,15678632,844751,1880620415,1
566149-G,Aline,Lambertazzi,7/13/1991,Female,MINSEC,B,10856733,3771724,53128633,0
769050-E,Amie,Brandassi,10/31/1972,Female,MINSEC,A,18966957,3628193,1671284466,0
461522-K,Malcolm,Ramas,5/26/1984,Male,MINFI,C,1799642,4044339,1951850296,0
450751-K,Gerhardt,Scoone,7/31/1976,Male,MINSEC,A,25547890,3771913,435132667,1
853567-N,Alonzo,I'anson,6/18/1995,Male,MINFI,B,8865070,4721038,1544429905,0
505006-Q,Kimmy,Janman,4/12/1999,Female,MINCOM,A,28469926,5881831,1402274714,0
060015-A,Carlotta,Raff,1/20/1983,Female,MINFI,C,14742657,1019972,1183426353,0
751809-D,Robby,Streatfield,8/23/1985,Male,MINEDUB,D,11456249,948524,89523128,0
462640-F,Ximenez,Skeete,4/3/1970,Male,MINCOM,A,25216068,5988218,852508684,0
998939-N,Stella,Clifton,4/19/1992,Female,MINFI,D,2895668,4370436,888904820,0
685201-W,Cary,Bardill,8/7/1987,Genderfluid,MINCOM,B,17831584,143481,1248124795,0
466358-X,Anne-marie,Ronca,12/19/1971,Female,MINCOM,C,6994495,4064813,435982771,0
